date,store,product,sales,price,category
2023-03-21,Store_C,Chocolate,138,2.0,Snack
2023-03-21,Store_C,Cookies,155,2.8,Snack
2023-03-21,Store_C,Soda,147,1.8,Beverage
2023-03-21,Store_C,Juice,159,2.2,Beverage
2023-03-21,Store_C,Sandwich,141,4.0,Food
2023-03-21,Store_D,Ramen_Noodles,122,2.5,Food
2023-03-21,Store_D,Coffee,151,3.0,Food
2023-03-21,Store_D,Bottled_Water,135,1.2,Food
2023-03-21,Store_D,Energy_Drink,146,4.5,Beverage
2023-03-21,Store_D,Chips,146,3.5,Snack
2023-03-21,Store_D,Chocolate,125,2.0,Snack
2023-03-21,Store_D,Cookies,154,2.8,Snack
2023-03-21,Store_D,Soda,167,1.8,Beverage
2023-03-21,Store_D,Juice,124,2.2,Beverage
2023-03-21,Store_D,Sandwich,105,4.0,Food
2023-03-22,Store_A,Ramen_Noodles,70,2.5,Food
2023-03-22,Store_A,Coffee,91,3.0,Food
2023-03-22,Store_A,Bottled_Water,84,1.2,Food
2023-03-22,Store_A,Energy_Drink,111,4.5,Beverage
2023-03-22,Store_A,Chips,73,3.5,Snack
2023-03-22,Store_A,Chocolate,118,2.0,Snack
2023-03-22,Store_A,Cookies,142,2.8,Snack
2023-03-22,Store_A,Soda,123,1.8,Beverage
2023-03-22,Store_A,Juice,81,2.2,Beverage
2023-03-22,Store_A,Sandwich,103,4.0,Food
2023-03-22,Store_B,Ramen_Noodles,116,2.5,Food
2023-03-22,Store_B,Coffee,110,3.0,Food
2023-03-22,Store_B,Bottled_Water,147,1.2,Food
2023-03-22,Store_B,Energy_Drink,154,4.5,Beverage
2023-03-22,Store_B,Chips,107,3.5,Snack
2023-03-22,Store_B,Chocolate,78,2.0,Snack
2023-03-22,Store_B,Cookies,83,2.8,Snack
2023-03-22,Store_B,Soda,81,1.8,Beverage
2023-03-22,Store_B,Juice,167,2.2,Beverage
2023-03-22,Store_B,Sandwich,159,4.0,Food
2023-03-22,Store_C,Ramen_Noodles,71,2.5,Food
2023-03-22,Store_C,Coffee,118,3.0,Food
2023-03-22,Store_C,Bottled_Water,112,1.2,Food
2023-03-22,Store_C,Energy_Drink,92,4.5,Beverage
2023-03-22,Store_C,Chips,129,3.5,Snack
2023-03-22,Store_C,Chocolate,83,2.0,Snack
2023-03-22,Store_C,Cookies,98,2.8,Snack
2023-03-22,Store_C,Soda,101,1.8,Beverage
2023-03-22,Store_C,Juice,73,2.2,Beverage
2023-03-22,Store_C,Sandwich,145,4.0,Food
2023-03-22,Store_D,Ramen_Noodles,146,2.5,Food
2023-03-22,Store_D,Coffee,65,3.0,Food
2023-03-22,Store_D,Bottled_Water,181,1.2,Food
2023-03-22,Store_D,Energy_Drink,103,4.5,Beverage
2023-03-22,Store_D,Chips,87,3.5,Snack
2023-03-22,Store_D,Chocolate,174,2.0,Snack
2023-03-22,Store_D,Cookies,169,2.8,Snack
2023-03-22,Store_D,Soda,75,1.8,Beverage
2023-03-22,Store_D,Juice,117,2.2,Beverage
2023-03-22,Store_D,Sandwich,149,4.0,Food
2023-03-23,Store_A,Ramen_Noodles,155,2.5,Food
2023-03-23,Store_A,Coffee,75,3.0,Food
2023-03-23,Store_A,Bottled_Water,155,1.2,Food
2023-03-23,Store_A,Energy_Drink,79,4.5,Beverage
2023-03-23,Store_A,Chips,142,3.5,Snack
2023-03-23,Store_A,Chocolate,118,2.0,Snack
2023-03-23,Store_A,Cookies,125,2.8,Snack
2023-03-23,Store_A,Soda,109,1.8,Beverage
2023-03-23,Store_A,Juice,164,2.2,Beverage
2023-03-23,Store_A,Sandwich,156,4.0,Food
2023-03-23,Store_B,Ramen_Noodles,158,2.5,Food
2023-03-23,Store_B,Coffee,109,3.0,Food
2023-03-23,Store_B,Bottled_Water,119,1.2,Food
2023-03-23,Store_B,Energy_Drink,136,4.5,Beverage
2023-03-23,Store_B,Chips,84,3.5,Snack
2023-03-23,Store_B,Chocolate,170,2.0,Snack
2023-03-23,Store_B,Cookies,157,2.8,Snack
2023-03-23,Store_B,Soda,87,1.8,Beverage
2023-03-23,Store_B,Juice,96,2.2,Beverage
2023-03-23,Store_B,Sandwich,88,4.0,Food
2023-03-23,Store_C,Ramen_Noodles,144,2.5,Food
2023-03-23,Store_C,Coffee,158,3.0,Food
2023-03-23,Store_C,Bottled_Water,142,1.2,Food
2023-03-23,Store_C,Energy_Drink,149,4.5,Beverage
2023-03-23,Store_C,Chips,164,3.5,Snack
2023-03-23,Store_C,Chocolate,85,2.0,Snack
2023-03-23,Store_C,Cookies,110,2.8,Snack
2023-03-23,Store_C,Soda,96,1.8,Beverage
2023-03-23,Store_C,Juice,106,2.2,Beverage
2023-03-23,Store_C,Sandwich,122,4.0,Food
2023-03-23,Store_D,Ramen_Noodles,170,2.5,Food
2023-03-23,Store_D,Coffee,90,3.0,Food
2023-03-23,Store_D,Bottled_Water,103,1.2,Food
2023-03-23,Store_D,Energy_Drink,100,4.5,Beverage
2023-03-23,Store_D,Chips,174,3.5,Snack
2023-03-23,Store_D,Chocolate,175,2.0,Snack
2023-03-23,Store_D,Cookies,180,2.8,Snack
2023-03-23,Store_D,Soda,119,1.8,Beverage
2023-03-23,Store_D,Juice,75,2.2,Beverage
2023-03-23,Store_D,Sandwich,147,4.0,Food
2023-03-24,Store_A,Ramen_Noodles,104,2.5,Food
2023-03-24,Store_A,Coffee,110,3.0,Food
2023-03-24,Store_A,Bottled_Water,115,1.2,Food
2023-03-24,Store_A,Energy_Drink,111,4.5,Beverage
2023-03-24,Store_A,Chips,93,3.5,Snack
2023-03-24,Store_A,Chocolate,157,2.0,Snack
2023-03-24,Store_A,Cookies,127,2.8,Snack
2023-03-24,Store_A,Soda,117,1.8,Beverage
2023-03-24,Store_A,Juice,128,2.2,Beverage
2023-03-24,Store_A,Sandwich,87,4.0,Food
2023-03-24,Store_B,Ramen_Noodles,172,2.5,Food
2023-03-24,Store_B,Coffee,128,3.0,Food
2023-03-24,Store_B,Bottled_Water,99,1.2,Food
2023-03-24,Store_B,Energy_Drink,88,4.5,Beverage
2023-03-24,Store_B,Chips,176,3.5,Snack
2023-03-24,Store_B,Chocolate,131,2.0,Snack
2023-03-24,Store_B,Cookies,102,2.8,Snack
2023-03-24,Store_B,Soda,83,1.8,Beverage
2023-03-24,Store_B,Juice,70,2.2,Beverage
2023-03-24,Store_B,Sandwich,86,4.0,Food
2023-03-24,Store_C,Ramen_Noodles,166,2.5,Food
2023-03-24,Store_C,Coffee,96,3.0,Food
2023-03-24,Store_C,Bottled_Water,137,1.2,Food
2023-03-24,Store_C,Energy_Drink,117,4.5,Beverage
2023-03-24,Store_C,Chips,178,3.5,Snack
2023-03-24,Store_C,Chocolate,188,2.0,Snack
2023-03-24,Store_C,Cookies,135,2.8,Snack
2023-03-24,Store_C,Soda,163,1.8,Beverage
2023-03-24,Store_C,Juice,123,2.2,Beverage
2023-03-24,Store_C,Sandwich,151,4.0,Food
2023-03-24,Store_D,Ramen_Noodles,83,2.5,Food
2023-03-24,Store_D,Coffee,153,3.0,Food
2023-03-24,Store_D,Bottled_Water,119,1.2,Food
2023-03-24,Store_D,Energy_Drink,72,4.5,Beverage
2023-03-24,Store_D,Chips,127,3.5,Snack
2023-03-24,Store_D,Chocolate,81,2.0,Snack
2023-03-24,Store_D,Cookies,77,2.8,Snack
2023-03-24,Store_D,Soda,86,1.8,Beverage
2023-03-24,Store_D,Juice,101,2.2,Beverage
2023-03-24,Store_D,Sandwich,139,4.0,Food
2023-03-25,Store_A,Ramen_Noodles,152,2.5,Food
2023-03-25,Store_A,Coffee,113,3.0,Food
2023-03-25,Store_A,Bottled_Water,140,1.2,Food
2023-03-25,Store_A,Energy_Drink,157,4.5,Beverage
2023-03-25,Store_A,Chips,157,3.5,Snack
2023-03-25,Store_A,Chocolate,133,2.0,Snack
2023-03-25,Store_A,Cookies,159,2.8,Snack
2023-03-25,Store_A,Soda,145,1.8,Beverage
2023-03-25,Store_A,Juice,175,2.2,Beverage
2023-03-25,Store_A,Sandwich,158,4.0,Food
2023-03-25,Store_B,Ramen_Noodles,116,2.5,Food
2023-03-25,Store_B,Coffee,114,3.0,Food
2023-03-25,Store_B,Bottled_Water,173,1.2,Food
2023-03-25,Store_B,Energy_Drink,158,4.5,Beverage
2023-03-25,Store_B,Chips,190,3.5,Snack
2023-03-25,Store_B,Chocolate,108,2.0,Snack
2023-03-25,Store_B,Cookies,138,2.8,Snack
2023-03-25,Store_B,Soda,111,1.8,Beverage
2023-03-25,Store_B,Juice,151,2.2,Beverage
2023-03-25,Store_B,Sandwich,181,4.0,Food
2023-03-25,Store_C,Ramen_Noodles,146,2.5,Food
2023-03-25,Store_C,Coffee,143,3.0,Food
2023-03-25,Store_C,Bottled_Water,123,1.2,Food
2023-03-25,Store_C,Energy_Drink,207,4.5,Beverage
2023-03-25,Store_C,Chips,135,3.5,Snack
2023-03-25,Store_C,Chocolate,208,2.0,Snack
2023-03-25,Store_C,Cookies,182,2.8,Snack
2023-03-25,Store_C,Soda,167,1.8,Beverage
2023-03-25,Store_C,Juice,164,2.2,Beverage
2023-03-25,Store_C,Sandwich,138,4.0,Food
2023-03-25,Store_D,Ramen_Noodles,127,2.5,Food
2023-03-25,Store_D,Coffee,198,3.0,Food
2023-03-25,Store_D,Bottled_Water,153,1.2,Food
2023-03-25,Store_D,Energy_Drink,142,4.5,Beverage
2023-03-25,Store_D,Chips,131,3.5,Snack
2023-03-25,Store_D,Chocolate,138,2.0,Snack
2023-03-25,Store_D,Cookies,154,2.8,Snack
2023-03-25,Store_D,Soda,214,1.8,Beverage
2023-03-25,Store_D,Juice,155,2.2,Beverage
2023-03-25,Store_D,Sandwich,181,4.0,Food
2023-03-26,Store_A,Ramen_Noodles,191,2.5,Food
2023-03-26,Store_A,Coffee,134,3.0,Food
2023-03-26,Store_A,Bottled_Water,189,1.2,Food
2023-03-26,Store_A,Energy_Drink,157,4.5,Beverage
2023-03-26,Store_A,Chips,200,3.5,Snack
2023-03-26,Store_A,Chocolate,133,2.0,Snack
2023-03-26,Store_A,Cookies,190,2.8,Snack
2023-03-26,Store_A,Soda,202,1.8,Beverage
2023-03-26,Store_A,Juice,117,2.2,Beverage
2023-03-26,Store_A,Sandwich,148,4.0,Food
2023-03-26,Store_B,Ramen_Noodles,154,2.5,Food
2023-03-26,Store_B,Coffee,183,3.0,Food
2023-03-26,Store_B,Bottled_Water,97,1.2,Food
2023-03-26,Store_B,Energy_Drink,134,4.5,Beverage
2023-03-26,Store_B,Chips,178,3.5,Snack
2023-03-26,Store_B,Chocolate,145,2.0,Snack
2023-03-26,Store_B,Cookies,128,2.8,Snack
2023-03-26,Store_B,Soda,183,1.8,Beverage
2023-03-26,Store_B,Juice,158,2.2,Beverage
2023-03-26,Store_B,Sandwich,143,4.0,Food
2023-03-26,Store_C,Ramen_Noodles,178,2.5,Food
2023-03-26,Store_C,Coffee,155,3.0,Food
2023-03-26,Store_C,Bottled_Water,166,1.2,Food
2023-03-26,Store_C,Energy_Drink,160,4.5,Beverage
2023-03-26,Store_C,Chips,131,3.5,Snack
2023-03-26,Store_C,Chocolate,119,2.0,Snack
2023-03-26,Store_C,Cookies,154,2.8,Snack
2023-03-26,Store_C,Soda,134,1.8,Beverage
2023-03-26,Store_C,Juice,183,2.2,Beverage
2023-03-26,Store_C,Sandwich,116,4.0,Food
2023-03-26,Store_D,Ramen_Noodles,117,2.5,Food
2023-03-26,Store_D,Coffee,196,3.0,Food
2023-03-26,Store_D,Bottled_Water,132,1.2,Food
2023-03-26,Store_D,Energy_Drink,155,4.5,Beverage
2023-03-26,Store_D,Chips,203,3.5,Snack
2023-03-26,Store_D,Chocolate,157,2.0,Snack
2023-03-26,Store_D,Cookies,167,2.8,Snack
2023-03-26,Store_D,Soda,144,1.8,Beverage
2023-03-26,Store_D,Juice,202,2.2,Beverage
2023-03-26,Store_D,Sandwich,107,4.0,Food
2023-03-27,Store_A,Ramen_Noodles,99,2.5,Food
2023-03-27,Store_A,Coffee,96,3.0,Food
2023-03-27,Store_A,Bottled_Water,166,1.2,Food
2023-03-27,Store_A,Energy_Drink,140,4.5,Beverage
2023-03-27,Store_A,Chips,149,3.5,Snack
2023-03-27,Store_A,Chocolate,138,2.0,Snack
2023-03-27,Store_A,Cookies,104,2.8,Snack
2023-03-27,Store_A,Soda,106,1.8,Beverage
2023-03-27,Store_A,Juice,131,2.2,Beverage
2023-03-27,Store_A,Sandwich,102,4.0,Food
2023-03-27,Store_B,Ramen_Noodles,89,2.5,Food
2023-03-27,Store_B,Coffee,74,3.0,Food
2023-03-27,Store_B,Bottled_Water,107,1.2,Food
2023-03-27,Store_B,Energy_Drink,131,4.5,Beverage
2023-03-27,Store_B,Chips,86,3.5,Snack
2023-03-27,Store_B,Chocolate,138,2.0,Snack
2023-03-27,Store_B,Cookies,121,2.8,Snack
2023-03-27,Store_B,Soda,127,1.8,Beverage
2023-03-27,Store_B,Juice,153,2.2,Beverage
2023-03-27,Store_B,Sandwich,140,4.0,Food
2023-03-27,Store_C,Ramen_Noodles,77,2.5,Food
2023-03-27,Store_C,Coffee,111,3.0,Food
2023-03-27,Store_C,Bottled_Water,165,1.2,Food
2023-03-27,Store_C,Energy_Drink,134,4.5,Beverage
2023-03-27,Store_C,Chips,97,3.5,Snack
2023-03-27,Store_C,Chocolate,83,2.0,Snack
2023-03-27,Store_C,Cookies,83,2.8,Snack
2023-03-27,Store_C,Soda,155,1.8,Beverage
2023-03-27,Store_C,Juice,194,2.2,Beverage
2023-03-27,Store_C,Sandwich,124,4.0,Food
2023-03-27,Store_D,Ramen_Noodles,130,2.5,Food
2023-03-27,Store_D,Coffee,134,3.0,Food
2023-03-27,Store_D,Bottled_Water,82,1.2,Food
2023-03-27,Store_D,Energy_Drink,131,4.5,Beverage
2023-03-27,Store_D,Chips,121,3.5,Snack
2023-03-27,Store_D,Chocolate,105,2.0,Snack
2023-03-27,Store_D,Cookies,130,2.8,Snack
2023-03-27,Store_D,Soda,137,1.8,Beverage
2023-03-27,Store_D,Juice,185,2.2,Beverage
2023-03-27,Store_D,Sandwich,104,4.0,Food
2023-03-28,Store_A,Ramen_Noodles,104,2.5,Food
2023-03-28,Store_A,Coffee,175,3.0,Food
2023-03-28,Store_A,Bottled_Water,162,1.2,Food
2023-03-28,Store_A,Energy_Drink,129,4.5,Beverage
2023-03-28,Store_A,Chips,169,3.5,Snack
2023-03-28,Store_A,Chocolate,157,2.0,Snack
2023-03-28,Store_A,Cookies,94,2.8,Snack
2023-03-28,Store_A,Soda,91,1.8,Beverage
2023-03-28,Store_A,Juice,109,2.2,Beverage
2023-03-28,Store_A,Sandwich,113,4.0,Food
2023-03-28,Store_B,Ramen_Noodles,107,2.5,Food
2023-03-28,Store_B,Coffee,163,3.0,Food
2023-03-28,Store_B,Bottled_Water,57,1.2,Food
2023-03-28,Store_B,Energy_Drink,86,4.5,Beverage
2023-03-28,Store_B,Chips,128,3.5,Snack
2023-03-28,Store_B,Chocolate,116,2.0,Snack
2023-03-28,Store_B,Cookies,83,2.8,Snack
2023-03-28,Store_B,Soda,99,1.8,Beverage
2023-03-28,Store_B,Juice,108,2.2,Beverage
2023-03-28,Store_B,Sandwich,84,4.0,Food
2023-03-28,Store_C,Ramen_Noodles,124,2.5,Food
2023-03-28,Store_C,Coffee,160,3.0,Food
2023-03-28,Store_C,Bottled_Water,133,1.2,Food
2023-03-28,Store_C,Energy_Drink,97,4.5,Beverage
2023-03-28,Store_C,Chips,86,3.5,Snack
2023-03-28,Store_C,Chocolate,116,2.0,Snack
2023-03-28,Store_C,Cookies,96,2.8,Snack
2023-03-28,Store_C,Soda,121,1.8,Beverage
2023-03-28,Store_C,Juice,86,2.2,Beverage
2023-03-28,Store_C,Sandwich,116,4.0,Food
2023-03-28,Store_D,Ramen_Noodles,118,2.5,Food
2023-03-28,Store_D,Coffee,144,3.0,Food
2023-03-28,Store_D,Bottled_Water,176,1.2,Food
2023-03-28,Store_D,Energy_Drink,154,4.5,Beverage
2023-03-28,Store_D,Chips,80,3.5,Snack
2023-03-28,Store_D,Chocolate,102,2.0,Snack
2023-03-28,Store_D,Cookies,147,2.8,Snack
2023-03-28,Store_D,Soda,131,1.8,Beverage
2023-03-28,Store_D,Juice,74,2.2,Beverage
2023-03-28,Store_D,Sandwich,112,4.0,Food
2023-03-29,Store_A,Ramen_Noodles,149,2.5,Food
2023-03-29,Store_A,Coffee,84,3.0,Food
2023-03-29,Store_A,Bottled_Water,87,1.2,Food
2023-03-29,Store_A,Energy_Drink,97,4.5,Beverage
2023-03-29,Store_A,Chips,140,3.5,Snack
2023-03-29,Store_A,Chocolate,167,2.0,Snack
2023-03-29,Store_A,Cookies,111,2.8,Snack
2023-03-29,Store_A,Soda,137,1.8,Beverage
2023-03-29,Store_A,Juice,139,2.2,Beverage
2023-03-29,Store_A,Sandwich,131,4.0,Food
2023-03-29,Store_B,Ramen_Noodles,108,2.5,Food
2023-03-29,Store_B,Coffee,158,3.0,Food
2023-03-29,Store_B,Bottled_Water,103,1.2,Food
2023-03-29,Store_B,Energy_Drink,92,4.5,Beverage
2023-03-29,Store_B,Chips,108,3.5,Snack
2023-03-29,Store_B,Chocolate,103,2.0,Snack
2023-03-29,Store_B,Cookies,123,2.8,Snack
2023-03-29,Store_B,Soda,80,1.8,Beverage
2023-03-29,Store_B,Juice,123,2.2,Beverage
2023-03-29,Store_B,Sandwich,90,4.0,Food
2023-03-29,Store_C,Ramen_Noodles,141,2.5,Food
2023-03-29,Store_C,Coffee,92,3.0,Food
2023-03-29,Store_C,Bottled_Water,142,1.2,Food
2023-03-29,Store_C,Energy_Drink,108,4.5,Beverage
2023-03-29,Store_C,Chips,91,3.5,Snack
2023-03-29,Store_C,Chocolate,166,2.0,Snack
2023-03-29,Store_C,Cookies,146,2.8,Snack
2023-03-29,Store_C,Soda,143,1.8,Beverage
2023-03-29,Store_C,Juice,138,2.2,Beverage
2023-03-29,Store_C,Sandwich,124,4.0,Food
2023-03-29,Store_D,Ramen_Noodles,159,2.5,Food
2023-03-29,Store_D,Coffee,114,3.0,Food
2023-03-29,Store_D,Bottled_Water,149,1.2,Food
2023-03-29,Store_D,Energy_Drink,94,4.5,Beverage
2023-03-29,Store_D,Chips,97,3.5,Snack
2023-03-29,Store_D,Chocolate,169,2.0,Snack
2023-03-29,Store_D,Cookies,108,2.8,Snack
2023-03-29,Store_D,Soda,80,1.8,Beverage
2023-03-29,Store_D,Juice,133,2.2,Beverage
2023-03-29,Store_D,Sandwich,99,4.0,Food
2023-03-30,Store_A,Ramen_Noodles,101,2.5,Food
2023-03-30,Store_A,Coffee,62,3.0,Food
2023-03-30,Store_A,Bottled_Water,155,1.2,Food
2023-03-30,Store_A,Energy_Drink,109,4.5,Beverage
2023-03-30,Store_A,Chips,102,3.5,Snack
2023-03-30,Store_A,Chocolate,145,2.0,Snack
2023-03-30,Store_A,Cookies,153,2.8,Snack
2023-03-30,Store_A,Soda,165,1.8,Beverage
2023-03-30,Store_A,Juice,103,2.2,Beverage
2023-03-30,Store_A,Sandwich,75,4.0,Food
2023-03-30,Store_B,Ramen_Noodles,107,2.5,Food
2023-03-30,Store_B,Coffee,117,3.0,Food
2023-03-30,Store_B,Bottled_Water,109,1.2,Food
2023-03-30,Store_B,Energy_Drink,71,4.5,Beverage
2023-03-30,Store_B,Chips,140,3.5,Snack
2023-03-30,Store_B,Chocolate,132,2.0,Snack
2023-03-30,Store_B,Cookies,172,2.8,Snack
2023-03-30,Store_B,Soda,130,1.8,Beverage
2023-03-30,Store_B,Juice,112,2.2,Beverage
2023-03-30,Store_B,Sandwich,89,4.0,Food
2023-03-30,Store_C,Ramen_Noodles,143,2.5,Food
2023-03-30,Store_C,Coffee,104,3.0,Food
2023-03-30,Store_C,Bottled_Water,154,1.2,Food
2023-03-30,Store_C,Energy_Drink,176,4.5,Beverage
2023-03-30,Store_C,Chips,153,3.5,Snack
2023-03-30,Store_C,Chocolate,119,2.0,Snack
2023-03-30,Store_C,Cookies,103,2.8,Snack
2023-03-30,Store_C,Soda,133,1.8,Beverage
2023-03-30,Store_C,Juice,131,2.2,Beverage
2023-03-30,Store_C,Sandwich,169,4.0,Food
2023-03-30,Store_D,Ramen_Noodles,151,2.5,Food
2023-03-30,Store_D,Coffee,128,3.0,Food
2023-03-30,Store_D,Bottled_Water,160,1.2,Food
2023-03-30,Store_D,Energy_Drink,109,4.5,Beverage
2023-03-30,Store_D,Chips,108,3.5,Snack
2023-03-30,Store_D,Chocolate,53,2.0,Snack
2023-03-30,Store_D,Cookies,82,2.8,Snack
2023-03-30,Store_D,Soda,182,1.8,Beverage
2023-03-30,Store_D,Juice,155,2.2,Beverage
2023-03-30,Store_D,Sandwich,110,4.0,Food
2023-03-31,Store_A,Ramen_Noodles,108,2.5,Food
2023-03-31,Store_A,Coffee,120,3.0,Food
2023-03-31,Store_A,Bottled_Water,135,1.2,Food
2023-03-31,Store_A,Energy_Drink,159,4.5,Beverage
2023-03-31,Store_A,Chips,156,3.5,Snack
2023-03-31,Store_A,Chocolate,172,2.0,Snack
2023-03-31,Store_A,Cookies,178,2.8,Snack
2023-03-31,Store_A,Soda,94,1.8,Beverage
2023-03-31,Store_A,Juice,96,2.2,Beverage
2023-03-31,Store_A,Sandwich,139,4.0,Food
2023-03-31,Store_B,Ramen_Noodles,132,2.5,Food
2023-03-31,Store_B,Coffee,91,3.0,Food
2023-03-31,Store_B,Bottled_Water,104,1.2,Food
2023-03-31,Store_B,Energy_Drink,149,4.5,Beverage
2023-03-31,Store_B,Chips,126,3.5,Snack
2023-03-31,Store_B,Chocolate,90,2.0,Snack
2023-03-31,Store_B,Cookies,123,2.8,Snack
2023-03-31,Store_B,Soda,131,1.8,Beverage
2023-03-31,Store_B,Juice,86,2.2,Beverage
2023-03-31,Store_B,Sandwich,78,4.0,Food
2023-03-31,Store_C,Ramen_Noodles,82,2.5,Food
2023-03-31,Store_C,Coffee,132,3.0,Food
2023-03-31,Store_C,Bottled_Water,96,1.2,Food
2023-03-31,Store_C,Energy_Drink,143,4.5,Beverage
2023-03-31,Store_C,Chips,157,3.5,Snack
2023-03-31,Store_C,Chocolate,80,2.0,Snack
2023-03-31,Store_C,Cookies,121,2.8,Snack
2023-03-31,Store_C,Soda,160,1.8,Beverage
2023-03-31,Store_C,Juice,123,2.2,Beverage
2023-03-31,Store_C,Sandwich,63,4.0,Food
2023-03-31,Store_D,Ramen_Noodles,107,2.5,Food
2023-03-31,Store_D,Coffee,98,3.0,Food
2023-03-31,Store_D,Bottled_Water,113,1.2,Food
2023-03-31,Store_D,Energy_Drink,125,4.5,Beverage
2023-03-31,Store_D,Chips,138,3.5,Snack
2023-03-31,Store_D,Chocolate,138,2.0,Snack
2023-03-31,Store_D,Cookies,75,2.8,Snack
2023-03-31,Store_D,Soda,113,1.8,Beverage
2023-03-31,Store_D,Juice,71,2.2,Beverage
2023-03-31,Store_D,Sandwich,170,4.0,Food
2023-04-01,Store_A,Ramen_Noodles,183,2.5,Food
2023-04-01,Store_A,Coffee,119,3.0,Food
2023-04-01,Store_A,Bottled_Water,161,1.2,Food
2023-04-01,Store_A,Energy_Drink,126,4.5,Beverage
2023-04-01,Store_A,Chips,141,3.5,Snack
2023-04-01,Store_A,Chocolate,170,2.0,Snack
2023-04-01,Store_A,Cookies,150,2.8,Snack
2023-04-01,Store_A,Soda,151,1.8,Beverage
2023-04-01,Store_A,Juice,130,2.2,Beverage
2023-04-01,Store_A,Sandwich,150,4.0,Food
2023-04-01,Store_B,Ramen_Noodles,147,2.5,Food
2023-04-01,Store_B,Coffee,134,3.0,Food
2023-04-01,Store_B,Bottled_Water,186,1.2,Food
2023-04-01,Store_B,Energy_Drink,143,4.5,Beverage
2023-04-01,Store_B,Chips,152,3.5,Snack
2023-04-01,Store_B,Chocolate,133,2.0,Snack
2023-04-01,Store_B,Cookies,171,2.8,Snack
2023-04-01,Store_B,Soda,172,1.8,Beverage
2023-04-01,Store_B,Juice,173,2.2,Beverage
2023-04-01,Store_B,Sandwich,117,4.0,Food
2023-04-01,Store_C,Ramen_Noodles,141,2.5,Food
2023-04-01,Store_C,Coffee,117,3.0,Food
2023-04-01,Store_C,Bottled_Water,177,1.2,Food
2023-04-01,Store_C,Energy_Drink,121,4.5,Beverage
2023-04-01,Store_C,Chips,163,3.5,Snack
2023-04-01,Store_C,Chocolate,107,2.0,Snack
2023-04-01,Store_C,Cookies,165,2.8,Snack
2023-04-01,Store_C,Soda,202,1.8,Beverage
2023-04-01,Store_C,Juice,120,2.2,Beverage
2023-04-01,Store_C,Sandwich,131,4.0,Food
2023-04-01,Store_D,Ramen_Noodles,130,2.5,Food
2023-04-01,Store_D,Coffee,213,3.0,Food
2023-04-01,Store_D,Bottled_Water,148,1.2,Food
2023-04-01,Store_D,Energy_Drink,118,4.5,Beverage
2023-04-01,Store_D,Chips,148,3.5,Snack
2023-04-01,Store_D,Chocolate,173,2.0,Snack
2023-04-01,Store_D,Cookies,154,2.8,Snack
2023-04-01,Store_D,Soda,188,1.8,Beverage
2023-04-01,Store_D,Juice,115,2.2,Beverage
2023-04-01,Store_D,Sandwich,180,4.0,Food
2023-04-02,Store_A,Ramen_Noodles,107,2.5,Food
2023-04-02,Store_A,Coffee,209,3.0,Food
2023-04-02,Store_A,Bottled_Water,104,1.2,Food
2023-04-02,Store_A,Energy_Drink,131,4.5,Beverage
2023-04-02,Store_A,Chips,164,3.5,Snack
2023-04-02,Store_A,Chocolate,141,2.0,Snack
2023-04-02,Store_A,Cookies,172,2.8,Snack
2023-04-02,Store_A,Soda,119,1.8,Beverage
2023-04-02,Store_A,Juice,121,2.2,Beverage
2023-04-02,Store_A,Sandwich,133,4.0,Food
2023-04-02,Store_B,Ramen_Noodles,135,2.5,Food
2023-04-02,Store_B,Coffee,129,3.0,Food
2023-04-02,Store_B,Bottled_Water,129,1.2,Food
2023-04-02,Store_B,Energy_Drink,173,4.5,Beverage
2023-04-02,Store_B,Chips,106,3.5,Snack
2023-04-02,Store_B,Chocolate,133,2.0,Snack
2023-04-02,Store_B,Cookies,159,2.8,Snack
2023-04-02,Store_B,Soda,154,1.8,Beverage
2023-04-02,Store_B,Juice,165,2.2,Beverage
2023-04-02,Store_B,Sandwich,174,4.0,Food
2023-04-02,Store_C,Ramen_Noodles,175,2.5,Food
2023-04-02,Store_C,Coffee,204,3.0,Food
2023-04-02,Store_C,Bottled_Water,146,1.2,Food
2023-04-02,Store_C,Energy_Drink,109,4.5,Beverage
2023-04-02,Store_C,Chips,161,3.5,Snack
2023-04-02,Store_C,Chocolate,199,2.0,Snack
2023-04-02,Store_C,Cookies,164,2.8,Snack
2023-04-02,Store_C,Soda,161,1.8,Beverage
2023-04-02,Store_C,Juice,184,2.2,Beverage
2023-04-02,Store_C,Sandwich,134,4.0,Food
2023-04-02,Store_D,Ramen_Noodles,127,2.5,Food
2023-04-02,Store_D,Coffee,162,3.0,Food
2023-04-02,Store_D,Bottled_Water,176,1.2,Food
2023-04-02,Store_D,Energy_Drink,141,4.5,Beverage
2023-04-02,Store_D,Chips,134,3.5,Snack
2023-04-02,Store_D,Chocolate,112,2.0,Snack
2023-04-02,Store_D,Cookies,196,2.8,Snack
2023-04-02,Store_D,Soda,143,1.8,Beverage
2023-04-02,Store_D,Juice,141,2.2,Beverage
2023-04-02,Store_D,Sandwich,195,4.0,Food
2023-04-03,Store_A,Ramen_Noodles,129,2.5,Food
2023-04-03,Store_A,Coffee,163,3.0,Food
2023-04-03,Store_A,Bottled_Water,132,1.2,Food
2023-04-03,Store_A,Energy_Drink,120,4.5,Beverage
2023-04-03,Store_A,Chips,77,3.5,Snack
2023-04-03,Store_A,Chocolate,100,2.0,Snack
